store,websites,attribute_set,prodtype,tier_prices,typeofstore,industry,department,category,subcategory,name,description,short_description,sku,styleID,brandName,colorName,swatch_image,gallery,color1,color2,size,dimesions_outside,dimesnions_inside,weight,price,has_options,required_options,,visibility,webin,associated,config_attributes,additional_attributes
admin,base,Default,virtual,,,,,Headwear,,Garment-Washed Trucker Cap,"<ul><li>100% cotton front</li><li>100% nylon mesh back</li><li>Unstructured, low-profile, six-panel</li><li>Pre-curved contrast-stitched visor</li><li>Snapback closure</li></ul><p><em>Pink/White is a Women&#39;s fit</em>&nbsp;</p>",,B17995010,4331,Richardson,Navy/ White,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAHGuEc3Y_5wLzs1WuHbff6a/Headwear/Richardson/swatch/6419_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD46LpHx3aKkK1No8suPMtna/Headwear/Richardson/51132_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAA4u0MPuaMjfq3RQmQ4BamGa/Headwear/Richardson/51132_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC3zRaFKjIymQEJCHiy_0cqa/Headwear/Richardson/51132_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD1vkECY6NCyS_-bVFXpzKoa/Headwear/Richardson/51132_d_fm.jpg?dl=0",#333e59,#e3e7ed,Adjustable,,,0.229166667,8.46,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Garment-Washed Trucker Cap,"<ul><li>100% cotton front</li><li>100% nylon mesh back</li><li>Unstructured, low-profile, six-panel</li><li>Pre-curved contrast-stitched visor</li><li>Snapback closure</li></ul><p><em>Pink/White is a Women&#39;s fit</em>&nbsp;</p>",,B17995710,4331,Richardson,Red/ Charcoal,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAPJDrzZYMHbArEmnCQ5dvVa/Headwear/Richardson/swatch/7304_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AACoq4EHLPTaEjI9EH6cpaNaa/Headwear/Richardson/51133_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABGLGkAJAkzaD_T5NiOjEpra/Headwear/Richardson/51133_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB_D8Fr0j_V8wvCRC-eWNHka/Headwear/Richardson/51133_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACQtgz-BH5mFFgzLUCmxV9na/Headwear/Richardson/51133_d_fm.jpg?dl=0",#ee344b,#8a9b9e,Adjustable,,,0.229166667,8.46,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Garment-Washed Trucker Cap,"<ul><li>100% cotton front</li><li>100% nylon mesh back</li><li>Unstructured, low-profile, six-panel</li><li>Pre-curved contrast-stitched visor</li><li>Snapback closure</li></ul><p><em>Pink/White is a Women&#39;s fit</em>&nbsp;</p>",,B17995700,4331,Richardson,Red/ White,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAjE2G3081FMm0EEe_FVTlqa/Headwear/Richardson/swatch/6412_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAraOb23iF47sTVtqRFugG6a/Headwear/Richardson/51134_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAChwzRbUDQvVkNf5HBqR1E-a/Headwear/Richardson/51134_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACYZrHvUXNE7lfKmhXeNS7da/Headwear/Richardson/51134_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABo2sNQHePqGdVC7eHTR-bBa/Headwear/Richardson/51134_d_fm.jpg?dl=0",#ee344b,#e3e7ed,Adjustable,,,0.229166667,8.46,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Garment-Washed Trucker Cap,"<ul><li>100% cotton front</li><li>100% nylon mesh back</li><li>Unstructured, low-profile, six-panel</li><li>Pre-curved contrast-stitched visor</li><li>Snapback closure</li></ul><p><em>Pink/White is a Women&#39;s fit</em>&nbsp;</p>",,B17995930,4331,Richardson,Royal/ Charcoal,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACHfylubamqhxzRZHNSKKpta/Headwear/Richardson/swatch/9158_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AACkMV8-r8xndbFNZN0ciN08a/Headwear/Richardson/51135_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABfco-SOqC_-VI15bg9DlMXa/Headwear/Richardson/51135_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAXz70vbmJx0sbRJJJiz0Bra/Headwear/Richardson/51135_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAANk62HOMLXHT8Y6bZ8couma/Headwear/Richardson/51135_d_fm.jpg?dl=0",#305791,#8a9b9e,Adjustable,,,0.229166667,8.46,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Garment-Washed Trucker Cap,"<ul><li>100% cotton front</li><li>100% nylon mesh back</li><li>Unstructured, low-profile, six-panel</li><li>Pre-curved contrast-stitched visor</li><li>Snapback closure</li></ul><p><em>Pink/White is a Women&#39;s fit</em>&nbsp;</p>",,B17995750,4331,Richardson,Royal/ White,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABUhsEMZoXxM1YVoDeg5fama/Headwear/Richardson/swatch/6411_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAV7jdmF2lTtfeIxtecejlDa/Headwear/Richardson/51136_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB1FQ_88G4MyvU3GRWsYThLa/Headwear/Richardson/51136_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAly2v2CX4NW2pGXkRDB1-ea/Headwear/Richardson/51136_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAA3zr9Q7tO3gXOL5NLbPjiza/Headwear/Richardson/51136_d_fm.jpg?dl=0",#305791,#e3e7ed,Adjustable,,,0.229166667,8.46,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Garment-Washed Trucker Cap,"<ul><li>100% cotton front</li><li>100% nylon mesh back</li><li>Unstructured, low-profile, six-panel</li><li>Pre-curved contrast-stitched visor</li><li>Snapback closure</li></ul><p><em>Pink/White is a Women&#39;s fit</em>&nbsp;</p>",,B17995510,4331,Richardson,White/ Charcoal/ Black,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC0xTmCQ-6edYxbfW-RupSya/Headwear/Richardson/swatch/14140_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AADsKlpdYuYPhSJsqjg3tzR4a/Headwear/Richardson/51139_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADTx34e8ciC_hwexHFpm4kTa/Headwear/Richardson/51139_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADbvWtjPl98K3SmWA1GOZjia/Headwear/Richardson/51139_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACRp9KjcOI8fmSajD6tCsGGa/Headwear/Richardson/51139_d_fm.jpg?dl=0",#e3e7ed,#8a9b9e,Adjustable,,,0.229166667,8.46,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095500,4332,Richardson,Black,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACogZwpImU6561Lxudft6ysa/Headwear/Richardson/swatch/7180_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AABH3yernUe3bbQPQj_XQ7sIa/Headwear/Richardson/51140_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC5MXzH058fmDEPs6SoUhXsa/Headwear/Richardson/51140_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC_3mCdakQlbeyDSDCxdtHwa/Headwear/Richardson/51140_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAA_pMut3a4qmlxM-IdgP3Z-a/Headwear/Richardson/51140_d_fm.jpg?dl=0",#1b151a,,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095090,4332,Richardson,Black/ Charcoal,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADIDGom-qmf0JY3F5BOxLSIa/Headwear/Richardson/swatch/10079_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAjNwBjmipBpt86Yehegn1Ta/Headwear/Richardson/51141_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAA-7sLxoD6tLfyTsiySp542a/Headwear/Richardson/51141_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADnoZdD1usVnpe3KrJKuLsma/Headwear/Richardson/51141_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAMsNJh-BGdjJ83yf-kA1zCa/Headwear/Richardson/51141_d_fm.jpg?dl=0",#8a9b9e,,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095840,4332,Richardson,Black/ Gold,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD7xeZh-qyAsF3Uydpn45FRa/Headwear/Richardson/swatch/8521_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAvXymn3gDHTOyTrxW75qLxa/Headwear/Richardson/51142_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACnPu_glhNbA0FBz5JHyKcga/Headwear/Richardson/51142_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB3F-sNus2_rD6e8RzfJ9Iga/Headwear/Richardson/51142_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADoOPVfW9q7bpXJ9JwZMi4-a/Headwear/Richardson/51142_d_fm.jpg?dl=0",#1b151a,#f5bd53,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095020,4332,Richardson,Black/ White,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABqhWeTbsE0coZkH6brJLyGa/Headwear/Richardson/swatch/7670_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AADvqj7UwuQG_N76pnTrOVxoa/Headwear/Richardson/51143_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABgCUzBcd_rOcSdgqIlkYDba/Headwear/Richardson/51143_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAOWEC2kOJWoc8qOam2CBDya/Headwear/Richardson/51143_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADeJGOJ3Rihvwob2bkpjwlQa/Headwear/Richardson/51143_d_fm.jpg?dl=0",#1b151a,#e3e7ed,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095320,4332,Richardson,Black/ White/ Heather Grey,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAAUi0ju658NleX833-jOTua/Headwear/Richardson/swatch/17022_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AACWKvBovYC7HyJHe0vv8nR3a/Headwear/Richardson/71144_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACBeuNJHmHmIAQ18pcBI_kNa/Headwear/Richardson/71144_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC2mH0Iql5zidItgSE86-HOa/Headwear/Richardson/71144_d_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAEK87N0GXYI9yfdeC6aDLWa/Headwear/Richardson/71144_b_fm.jpg?dl=0",#1b151a,#e3e7ed,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095550,4332,Richardson,Brown/ Khaki,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABqIClPgdYNM9XBf2G6nhwWa/Headwear/Richardson/swatch/5569_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAA6VO3AxnPCpEOwHm0VZQx4a/Headwear/Richardson/51145_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC0e0M-4AlaRsahRAdXx0GDa/Headwear/Richardson/51145_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAnPjqYXDON2Wh74Bc-RRd1a/Headwear/Richardson/51145_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB_i_UT_jCBFSzKuBSt2Pena/Headwear/Richardson/51145_d_fm.jpg?dl=0",#6b4a35,#94908c,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095100,4332,Richardson,Charcoal/ Black,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB2im_-iHGNrCSrcDgw5d9Aa/Headwear/Richardson/swatch/10666_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AADvoeHpkHUCC9UIlOao5OExa/Headwear/Richardson/51146_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABs6YwYd6YguKV1DOLUVzKYa/Headwear/Richardson/51146_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC5cPdQVqLCzVggac-I8rpoa/Headwear/Richardson/51146_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABeaZHCOEIuLN1s8hTnSSyNa/Headwear/Richardson/51146_d_fm.jpg?dl=0",#4d464d,#1b151a,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095180,4332,Richardson,Charcoal/ Neon Blue,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACvJvfA3HUSjPRStWQV7SuNa/Headwear/Richardson/swatch/14141_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AACu0jEfRu2__FSp2zMgjmvGa/Headwear/Richardson/51165_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACwOasyQhbb90yM-dC0C-G3a/Headwear/Richardson/51165_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABolArcdA2acSuDquFRO5Ega/Headwear/Richardson/51165_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAfhOQ6Ua2ANr_UmgxsU8hFa/Headwear/Richardson/51165_d_fm.jpg?dl=0",#8a9b9e,#2FCCEE,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095110,4332,Richardson,Charcoal/ Neon Orange,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACrReATDeB_GtWfLKYrtsJLa/Headwear/Richardson/swatch/14076_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AABRvuNDtjVPRPWB4P-w__yxa/Headwear/Richardson/51147_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAA9E-rY04xPNk4-JiIvY_YPa/Headwear/Richardson/51147_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABXOzVYfd-II5zit_MnhGV7a/Headwear/Richardson/51147_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABr7hcI207yEaWkhpdWdW5Ga/Headwear/Richardson/51147_d_fm.jpg?dl=0",#4d464d,#F47821,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095120,4332,Richardson,Charcoal/ Neon Pink,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABuEXMC7BsZQsgDYa3YLI-9a/Headwear/Richardson/swatch/14077_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAACRyZ-XbpVWMhR6R9UWLi_a/Headwear/Richardson/51148_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAoxrV-lOcfTRZlt8LjVQ1Ia/Headwear/Richardson/51148_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB54Kh6C8sCHl4VtcRCJ0Q1a/Headwear/Richardson/51148_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAC42lDGJxhCRxQvcUjx_TUaa/Headwear/Richardson/51148_d_fm.jpg?dl=0",#4d464d,#F633CF,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095130,4332,Richardson,Charcoal/ Neon Yellow,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD8PnqwuCE46SowUW7MoxjWa/Headwear/Richardson/swatch/14078_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AABzENSm0mxdL_60C68E2fgOa/Headwear/Richardson/51149_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD-hkjhcrKT35wieSgbq_uqa/Headwear/Richardson/51149_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAHsQvyNVxnafCiY1OZj2fEa/Headwear/Richardson/51149_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADv9dZztkRggOZvllrhxneXa/Headwear/Richardson/51149_d_fm.jpg?dl=0",#4d464d,#E7E41B,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095140,4332,Richardson,Charcoal/ Red,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABPtjH9jA5dVVhB0hv9SNQra/Headwear/Richardson/swatch/10133_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD5Xgdw7pWnDjeOIvfBEHuNa/Headwear/Richardson/51150_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABDgcUqmy0PCdHalkDNHrqKa/Headwear/Richardson/51150_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAVBYWfrORwIg4M2AQhyu1ga/Headwear/Richardson/51150_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB0Ly0SR_n4lsQEFdZiMrika/Headwear/Richardson/51150_d_fm.jpg?dl=0",#4f4e46,,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095190,4332,Richardson,Charcoal/ Royal,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADlCIYsqslL5EbduLob7Y6pa/Headwear/Richardson/swatch/14125_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAWBSx0za6wYjc4KEk1ilj8a/Headwear/Richardson/51166_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABA88TO9iFyEpncIgZJJ15La/Headwear/Richardson/51166_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACJRJa-eEwQcXUTGpRChaw4a/Headwear/Richardson/51166_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABvWDObxbZBAuLN94hq3hI2a/Headwear/Richardson/51166_d_fm.jpg?dl=0",#305791,,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095150,4332,Richardson,Charcoal/ White,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABeP-6Oy9oZqZsIYfgGRZoTa/Headwear/Richardson/swatch/10696_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB_IMCMNHKxecVAVx3miFswa/Headwear/Richardson/51151_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACtEoWfWVDMDMtQiYRRScJGa/Headwear/Richardson/51151_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAEx8Vw9qAhvFO_HaBrc45Ya/Headwear/Richardson/51151_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACrd0aEmiBBYQA7vma-R07ua/Headwear/Richardson/51151_d_fm.jpg?dl=0",#4f4e46,,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095560,4332,Richardson,Dark Green/ White,https://www.dropbox.com/sh/970y5tr0ewl14b8/AACyBstPv9iCfpu5_9KmpZxda/Headwear/Richardson/swatch/8479_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AABMG35kXT6FLlLB9X-NOquTa/Headwear/Richardson/51152_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADPkfDRjN6oMOgz1DNqyv6ma/Headwear/Richardson/51152_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABSdtnupIxfYYTo3TREitJYa/Headwear/Richardson/51152_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADRRUA36zX3Kzs8ieR5hb2Pa/Headwear/Richardson/51152_d_fm.jpg?dl=0",#00523e,#e3e7ed,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095360,4332,Richardson,Dark Green/ White/ Heather Grey,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAB0507yglwZaTnpowdBb9Hya/Headwear/Richardson/swatch/17023_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AACfIv6i2HlmWs-RTcUzOOGaa/Headwear/Richardson/51153_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAA5xrIkE_IECR9wSNfPEglva/Headwear/Richardson/51153_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAAwj6zj_FsGcJ3Nzm9fqkQBa/Headwear/Richardson/51153_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABiL1OiYll_0JN7wIf7eu9ia/Headwear/Richardson/51153_d_fm.jpg?dl=0",#00523e,#e3e7ed,Adjustable,,,0.256944444,6.35,,,,,,,,
admin,base,Default,virtual,,,,,Headwear,,Snapback Trucker Cap,"<ul><li>60/40 cotton/polyester</li><li>100% polyester mesh back</li><li>Structured, mid-profile, six-panel</li><li>Pre-curved contrast stitched visor</li><li>Underbill matches the color of visor</li><li>Adjustable plastic snapback</li></ul>",,B18095210,4332,Richardson,Grey/ Charcoal/ Black,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD7pLsXFFSRvS5Tu6Dfz5Wxa/Headwear/Richardson/swatch/14144_fm.jpg?dl=0,"https://www.dropbox.com/sh/970y5tr0ewl14b8/AAARfn2j2tmSl3C4U1kf393ha/Headwear/Richardson/51169_f_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AADfVihEU6LxCS5CpfZhSnxga/Headwear/Richardson/51169_fm.jpg?,dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AABLXWD-RasoD31xEi0fNDuda/Headwear/Richardson/51169_b_fm.jpg?dl=0,https://www.dropbox.com/sh/970y5tr0ewl14b8/AAD7un8nqoCvqMBBXbaG91rua/Headwear/Richardson/51169_d_fm.jpg?dl=0",#4d464d,#564A58,Adjustable,,,0.256944444,6.35,,,,,,,,
